Homo sapiens,Mus Musculus,Relations,ID
HUMAN09109,MOUSE08420,n:m,
HUMAN09109,MOUSE08422,n:m,
HUMAN09109,MOUSE08424,n:m,
HUMAN09109,MOUSE08426,n:m,
HUMAN09109,MOUSE08427,n:m,
HUMAN09109,MOUSE08430,n:m,
HUMAN09109,MOUSE08431,n:m,
HUMAN09109,MOUSE08433,n:m,
HUMAN09109,MOUSE08434,n:m,
HUMAN09109,MOUSE08436,n:m,
HUMAN09109,MOUSE08438,n:m,
HUMAN09109,MOUSE08439,n:m,
HUMAN09109,MOUSE08441,n:m,
HUMAN09109,MOUSE08450,n:m,
HUMAN09109,MOUSE08451,n:m,
HUMAN09109,MOUSE08453,n:m,
HUMAN09109,MOUSE08456,n:m,
HUMAN09109,MOUSE08457,n:m,
HUMAN09109,MOUSE08458,n:m,
HUMAN09109,MOUSE08461,n:m,
HUMAN09109,MOUSE08462,n:m,
HUMAN09109,MOUSE08464,n:m,
HUMAN09109,MOUSE08465,n:m,
HUMAN09109,MOUSE08467,n:m,
HUMAN09109,MOUSE08469,n:m,
HUMAN09109,MOUSE08472,n:m,
HUMAN09109,MOUSE08473,n:m,
HUMAN09109,MOUSE08475,n:m,
HUMAN09109,MOUSE08478,n:m,
HUMAN09109,MOUSE08482,n:m,
HUMAN09109,MOUSE08484,n:m,
HUMAN09109,MOUSE08487,n:m,
HUMAN09109,MOUSE08489,n:m,
HUMAN09109,MOUSE08490,n:m,
HUMAN09109,MOUSE08492,n:m,757562
HUMAN09109,MOUSE08494,n:m,
HUMAN09109,MOUSE08496,n:m,
HUMAN09109,MOUSE08497,n:m,
HUMAN09109,MOUSE08498,n:m,
HUMAN09109,MOUSE08500,n:m,
HUMAN09109,MOUSE08501,n:m,
HUMAN09110,MOUSE08364,n:m,
HUMAN09110,MOUSE08368,n:m,
HUMAN09110,MOUSE08370,n:m,
HUMAN09110,MOUSE08378,n:m,
HUMAN09110,MOUSE08404,n:m,
HUMAN09110,MOUSE08405,n:m,
HUMAN09110,MOUSE08408,n:m,
HUMAN09110,MOUSE08409,n:m,
HUMAN09110,MOUSE08411,n:m,312728
HUMAN09110,MOUSE08413,n:m,
HUMAN09110,MOUSE08414,n:m,
HUMAN09110,MOUSE08418,n:m,
HUMAN09110,MOUSE08420,n:m,
HUMAN09110,MOUSE08422,n:m,
HUMAN09110,MOUSE08424,n:m,
HUMAN09110,MOUSE08426,n:m,
HUMAN09110,MOUSE08427,n:m,
HUMAN09110,MOUSE08430,n:m,
HUMAN09110,MOUSE08431,n:m,
HUMAN09110,MOUSE08433,n:m,
HUMAN09110,MOUSE08434,n:m,
HUMAN09110,MOUSE08436,n:m,
HUMAN09110,MOUSE08438,n:m,
HUMAN09110,MOUSE08439,n:m,
HUMAN09110,MOUSE08441,n:m,
HUMAN09110,MOUSE08450,n:m,
HUMAN09110,MOUSE08451,n:m,
HUMAN09110,MOUSE08453,n:m,
HUMAN09110,MOUSE08456,n:m,
HUMAN09110,MOUSE08457,n:m,
HUMAN09110,MOUSE08458,n:m,
HUMAN09110,MOUSE08461,n:m,
HUMAN09110,MOUSE08462,n:m,
HUMAN09110,MOUSE08464,n:m,
HUMAN09110,MOUSE08465,n:m,
HUMAN09110,MOUSE08467,n:m,
HUMAN09110,MOUSE08469,n:m,
HUMAN09110,MOUSE08472,n:m,
HUMAN09110,MOUSE08473,n:m,
HUMAN09110,MOUSE08475,n:m,
HUMAN09110,MOUSE08478,n:m,
HUMAN09110,MOUSE08482,n:m,
HUMAN09110,MOUSE08484,n:m,
HUMAN09110,MOUSE08487,n:m,
HUMAN09110,MOUSE08489,n:m,
HUMAN09110,MOUSE08490,n:m,
HUMAN09110,MOUSE08492,n:m,
HUMAN09110,MOUSE08494,n:m,
HUMAN09110,MOUSE08496,n:m,
HUMAN09110,MOUSE08497,n:m,
HUMAN09110,MOUSE08498,n:m,
HUMAN09110,MOUSE08500,n:m,
HUMAN09110,MOUSE08501,n:m,
HUMAN09111,MOUSE08402,n:m,
HUMAN09111,MOUSE08445,n:m,
HUMAN09111,MOUSE08449,n:m,757596
HUMAN09111,MOUSE08455,n:m,
HUMAN09111,MOUSE08460,n:m,
HUMAN09111,MOUSE08470,n:m,
HUMAN09111,MOUSE08474,n:m,
HUMAN09111,MOUSE08480,n:m,
HUMAN09111,MOUSE08485,n:m,
HUMAN09112,MOUSE08364,n:m,
HUMAN09112,MOUSE08368,n:m,
HUMAN09112,MOUSE08370,n:m,
HUMAN09112,MOUSE08378,n:m,
HUMAN09112,MOUSE08404,n:m,
HUMAN09112,MOUSE08405,n:m,
HUMAN09112,MOUSE08408,n:m,
HUMAN09112,MOUSE08409,n:m,
HUMAN09112,MOUSE08411,n:m,
HUMAN09112,MOUSE08413,n:m,
HUMAN09112,MOUSE08414,n:m,
HUMAN09112,MOUSE08418,n:m,
HUMAN09112,MOUSE08420,n:m,
HUMAN09112,MOUSE08422,n:m,
HUMAN09112,MOUSE08424,n:m,
HUMAN09112,MOUSE08426,n:m,
HUMAN09112,MOUSE08427,n:m,
HUMAN09112,MOUSE08430,n:m,
HUMAN09112,MOUSE08431,n:m,
HUMAN09112,MOUSE08433,n:m,
HUMAN09112,MOUSE08434,n:m,
HUMAN09112,MOUSE08436,n:m,
HUMAN09112,MOUSE08438,n:m,
HUMAN09112,MOUSE08439,n:m,
HUMAN09112,MOUSE08441,n:m,
HUMAN09112,MOUSE08450,n:m,757567
HUMAN09112,MOUSE08451,n:m,
HUMAN09112,MOUSE08453,n:m,
HUMAN09112,MOUSE08456,n:m,
HUMAN09112,MOUSE08457,n:m,
HUMAN09112,MOUSE08458,n:m,
HUMAN09112,MOUSE08461,n:m,
HUMAN09112,MOUSE08462,n:m,
HUMAN09112,MOUSE08464,n:m,
HUMAN09112,MOUSE08465,n:m,
HUMAN09112,MOUSE08467,n:m,
HUMAN09112,MOUSE08469,n:m,
HUMAN09112,MOUSE08472,n:m,
HUMAN09112,MOUSE08473,n:m,
HUMAN09112,MOUSE08475,n:m,
HUMAN09112,MOUSE08478,n:m,
HUMAN09112,MOUSE08482,n:m,
HUMAN09112,MOUSE08484,n:m,
HUMAN09112,MOUSE08487,n:m,
HUMAN09112,MOUSE08489,n:m,
HUMAN09112,MOUSE08490,n:m,
HUMAN09112,MOUSE08492,n:m,
HUMAN09112,MOUSE08494,n:m,
HUMAN09112,MOUSE08496,n:m,
HUMAN09112,MOUSE08497,n:m,
HUMAN09112,MOUSE08498,n:m,
HUMAN09112,MOUSE08500,n:m,
HUMAN09112,MOUSE08501,n:m,
HUMAN09113,MOUSE08364,n:m,
HUMAN09113,MOUSE08368,n:m,
HUMAN09113,MOUSE08370,n:m,
HUMAN09113,MOUSE08378,n:m,
HUMAN09113,MOUSE08404,n:m,
HUMAN09113,MOUSE08405,n:m,
HUMAN09113,MOUSE08408,n:m,
HUMAN09113,MOUSE08409,n:m,
HUMAN09113,MOUSE08411,n:m,
HUMAN09113,MOUSE08413,n:m,
HUMAN09113,MOUSE08414,n:m,
HUMAN09113,MOUSE08418,n:m,
HUMAN09113,MOUSE08420,n:m,
HUMAN09113,MOUSE08422,n:m,
HUMAN09113,MOUSE08424,n:m,
HUMAN09113,MOUSE08426,n:m,
HUMAN09113,MOUSE08427,n:m,
HUMAN09113,MOUSE08430,n:m,
HUMAN09113,MOUSE08431,n:m,
HUMAN09113,MOUSE08433,n:m,
HUMAN09113,MOUSE08434,n:m,
HUMAN09113,MOUSE08436,n:m,
HUMAN09113,MOUSE08438,n:m,
HUMAN09113,MOUSE08439,n:m,
HUMAN09113,MOUSE08441,n:m,
HUMAN09113,MOUSE08450,n:m,
HUMAN09113,MOUSE08451,n:m,
HUMAN09113,MOUSE08453,n:m,
HUMAN09113,MOUSE08456,n:m,757616
HUMAN09113,MOUSE08457,n:m,
HUMAN09113,MOUSE08458,n:m,
HUMAN09113,MOUSE08461,n:m,
HUMAN09113,MOUSE08462,n:m,
HUMAN09113,MOUSE08464,n:m,
HUMAN09113,MOUSE08465,n:m,
HUMAN09113,MOUSE08467,n:m,
HUMAN09113,MOUSE08469,n:m,
HUMAN09113,MOUSE08472,n:m,
HUMAN09113,MOUSE08473,n:m,
HUMAN09113,MOUSE08475,n:m,
HUMAN09113,MOUSE08478,n:m,
HUMAN09113,MOUSE08482,n:m,
HUMAN09113,MOUSE08484,n:m,
HUMAN09113,MOUSE08487,n:m,
HUMAN09113,MOUSE08489,n:m,
HUMAN09113,MOUSE08490,n:m,
HUMAN09113,MOUSE08492,n:m,
HUMAN09113,MOUSE08494,n:m,
HUMAN09113,MOUSE08496,n:m,
HUMAN09113,MOUSE08497,n:m,
HUMAN09113,MOUSE08498,n:m,
HUMAN09113,MOUSE08500,n:m,
HUMAN09113,MOUSE08501,n:m,
HUMAN09114,MOUSE08402,n:m,
HUMAN09114,MOUSE08445,n:m,
HUMAN09114,MOUSE08449,n:m,
HUMAN09114,MOUSE08455,n:m,
HUMAN09114,MOUSE08460,n:m,
HUMAN09114,MOUSE08470,n:m,
HUMAN09114,MOUSE08474,n:m,
HUMAN09114,MOUSE08480,n:m,
HUMAN09114,MOUSE08485,n:m,309661
HUMAN09115,MOUSE08361,n:m,757621
HUMAN09115,MOUSE08362,n:m,
HUMAN09115,MOUSE08365,n:m,
HUMAN09115,MOUSE08371,n:m,
HUMAN09115,MOUSE08377,n:m,
HUMAN09115,MOUSE08382,n:m,
HUMAN09115,MOUSE08392,n:m,
HUMAN09115,MOUSE08395,n:m,
HUMAN09115,MOUSE08400,n:m,
HUMAN09115,MOUSE08403,n:m,
HUMAN09116,MOUSE08361,n:m,
HUMAN09116,MOUSE08362,n:m,
HUMAN09116,MOUSE08365,n:m,
HUMAN09116,MOUSE08371,n:m,
HUMAN09116,MOUSE08377,n:m,
HUMAN09116,MOUSE08382,n:m,
HUMAN09116,MOUSE08392,n:m,
HUMAN09116,MOUSE08395,n:m,
HUMAN09116,MOUSE08400,n:m,
HUMAN09116,MOUSE08403,n:m,757619
HUMAN09117,MOUSE08338,n:m,
HUMAN09117,MOUSE08340,n:m,757577
HUMAN09117,MOUSE08343,n:m,
HUMAN09117,MOUSE08346,n:m,
HUMAN09117,MOUSE08350,n:m,
HUMAN09117,MOUSE08357,n:m,
HUMAN09117,MOUSE08398,n:m,
HUMAN09117,MOUSE08401,n:m,
HUMAN09118,MOUSE08373,n:m,
HUMAN09118,MOUSE08375,n:m,757855
HUMAN09118,MOUSE08376,n:m,
HUMAN09118,MOUSE08389,n:m,
HUMAN09119,MOUSE08364,n:m,
HUMAN09119,MOUSE08368,n:m,
HUMAN09119,MOUSE08370,n:m,
HUMAN09119,MOUSE08378,n:m,
HUMAN09119,MOUSE08404,n:m,
HUMAN09119,MOUSE08405,n:m,
HUMAN09119,MOUSE08408,n:m,
HUMAN09119,MOUSE08409,n:m,
HUMAN09119,MOUSE08411,n:m,
HUMAN09119,MOUSE08413,n:m,
HUMAN09119,MOUSE08414,n:m,
HUMAN09119,MOUSE08418,n:m,
HUMAN09119,MOUSE08420,n:m,
HUMAN09119,MOUSE08422,n:m,
HUMAN09119,MOUSE08424,n:m,
HUMAN09119,MOUSE08426,n:m,
HUMAN09119,MOUSE08427,n:m,
HUMAN09119,MOUSE08430,n:m,
HUMAN09119,MOUSE08431,n:m,
HUMAN09119,MOUSE08433,n:m,
HUMAN09119,MOUSE08434,n:m,
HUMAN09119,MOUSE08436,n:m,
HUMAN09119,MOUSE08438,n:m,
HUMAN09119,MOUSE08439,n:m,
HUMAN09119,MOUSE08441,n:m,
HUMAN09119,MOUSE08450,n:m,
HUMAN09119,MOUSE08451,n:m,757660
HUMAN09119,MOUSE08453,n:m,
HUMAN09119,MOUSE08456,n:m,
HUMAN09119,MOUSE08457,n:m,
HUMAN09119,MOUSE08458,n:m,
HUMAN09119,MOUSE08461,n:m,
HUMAN09119,MOUSE08462,n:m,
HUMAN09119,MOUSE08464,n:m,
HUMAN09119,MOUSE08465,n:m,
HUMAN09119,MOUSE08467,n:m,
HUMAN09119,MOUSE08469,n:m,
HUMAN09119,MOUSE08472,n:m,
HUMAN09119,MOUSE08473,n:m,
HUMAN09119,MOUSE08475,n:m,
HUMAN09119,MOUSE08478,n:m,
HUMAN09119,MOUSE08482,n:m,
HUMAN09119,MOUSE08484,n:m,
HUMAN09119,MOUSE08487,n:m,
HUMAN09119,MOUSE08489,n:m,
HUMAN09119,MOUSE08490,n:m,
HUMAN09119,MOUSE08492,n:m,
HUMAN09119,MOUSE08494,n:m,
HUMAN09119,MOUSE08496,n:m,
HUMAN09119,MOUSE08497,n:m,
HUMAN09119,MOUSE08498,n:m,
HUMAN09119,MOUSE08500,n:m,
HUMAN09119,MOUSE08501,n:m,
HUMAN09120,MOUSE08361,n:m,
HUMAN09120,MOUSE08362,n:m,
HUMAN09120,MOUSE08365,n:m,
HUMAN09120,MOUSE08371,n:m,
HUMAN09120,MOUSE08377,n:m,
HUMAN09120,MOUSE08382,n:m,
HUMAN09120,MOUSE08392,n:m,
HUMAN09120,MOUSE08395,n:m,757604
HUMAN09120,MOUSE08400,n:m,
HUMAN09120,MOUSE08403,n:m,
HUMAN09135,258659,n:m,
HUMAN09135,258657,n:m,
HUMAN09136,MOUSE08364,n:m,
HUMAN09136,MOUSE08368,n:m,
HUMAN09136,MOUSE08370,n:m,
HUMAN09136,MOUSE08378,n:m,
HUMAN09136,MOUSE08404,n:m,
HUMAN09136,MOUSE08405,n:m,
HUMAN09136,MOUSE08408,n:m,
HUMAN09136,MOUSE08409,n:m,
HUMAN09136,MOUSE08411,n:m,
HUMAN09136,MOUSE08413,n:m,
HUMAN09136,MOUSE08414,n:m,
HUMAN09136,MOUSE08418,n:m,
HUMAN09136,MOUSE08420,n:m,
HUMAN09136,MOUSE08422,n:m,
HUMAN09136,MOUSE08424,n:m,
HUMAN09136,MOUSE08426,n:m,
HUMAN09136,MOUSE08427,n:m,
HUMAN09136,MOUSE08430,n:m,
HUMAN09136,MOUSE08431,n:m,
HUMAN09136,MOUSE08433,n:m,
HUMAN09136,MOUSE08434,n:m,
HUMAN09136,MOUSE08436,n:m,
HUMAN09136,MOUSE08438,n:m,
HUMAN09136,MOUSE08439,n:m,
HUMAN09136,MOUSE08441,n:m,
HUMAN09136,MOUSE08450,n:m,
HUMAN09136,MOUSE08451,n:m,
HUMAN09136,MOUSE08453,n:m,
HUMAN09136,MOUSE08456,n:m,
HUMAN09136,MOUSE08457,n:m,
HUMAN09136,MOUSE08458,n:m,
HUMAN09136,MOUSE08461,n:m,
HUMAN09136,MOUSE08462,n:m,
HUMAN09136,MOUSE08464,n:m,
HUMAN09136,MOUSE08465,n:m,
HUMAN09136,MOUSE08467,n:m,
HUMAN09136,MOUSE08469,n:m,
HUMAN09136,MOUSE08472,n:m,
HUMAN09136,MOUSE08473,n:m,
HUMAN09136,MOUSE08475,n:m,
HUMAN09136,MOUSE08478,n:m,
HUMAN09136,MOUSE08482,n:m,
HUMAN09136,MOUSE08484,n:m,757862
HUMAN09136,MOUSE08487,n:m,
HUMAN09136,MOUSE08489,n:m,
HUMAN09136,MOUSE08490,n:m,
HUMAN09136,MOUSE08492,n:m,
HUMAN09136,MOUSE08494,n:m,
HUMAN09136,MOUSE08496,n:m,
HUMAN09136,MOUSE08497,n:m,
HUMAN09136,MOUSE08498,n:m,
HUMAN09136,MOUSE08500,n:m,
HUMAN09136,MOUSE08501,n:m,
HUMAN09137,MOUSE08366,n:m,
HUMAN09137,MOUSE08380,n:m,
HUMAN09137,MOUSE08384,n:m,
HUMAN09137,MOUSE08385,n:m,
HUMAN09137,MOUSE08387,n:m,
HUMAN09137,MOUSE08391,n:m,
HUMAN09137,MOUSE08394,n:m,
283694,258659,n:m,298553
283694,258657,n:m,
HUMAN09141,MOUSE08364,n:m,
HUMAN09141,MOUSE08368,n:m,
HUMAN09141,MOUSE08370,n:m,
HUMAN09141,MOUSE08378,n:m,
HUMAN09141,MOUSE08404,n:m,
HUMAN09141,MOUSE08405,n:m,
HUMAN09141,MOUSE08408,n:m,
HUMAN09141,MOUSE08409,n:m,
HUMAN09141,MOUSE08411,n:m,
HUMAN09141,MOUSE08413,n:m,
HUMAN09141,MOUSE08414,n:m,
HUMAN09141,MOUSE08418,n:m,
HUMAN09141,MOUSE08420,n:m,
HUMAN09141,MOUSE08422,n:m,
HUMAN09141,MOUSE08424,n:m,
HUMAN09141,MOUSE08426,n:m,
HUMAN09141,MOUSE08427,n:m,
HUMAN09141,MOUSE08430,n:m,
HUMAN09141,MOUSE08431,n:m,
HUMAN09141,MOUSE08433,n:m,
HUMAN09141,MOUSE08434,n:m,
HUMAN09141,MOUSE08436,n:m,
HUMAN09141,MOUSE08438,n:m,
HUMAN09141,MOUSE08439,n:m,
HUMAN09141,MOUSE08441,n:m,
HUMAN09141,MOUSE08450,n:m,
HUMAN09141,MOUSE08451,n:m,
HUMAN09141,MOUSE08453,n:m,
HUMAN09141,MOUSE08456,n:m,
HUMAN09141,MOUSE08457,n:m,
HUMAN09141,MOUSE08458,n:m,
HUMAN09141,MOUSE08461,n:m,
HUMAN09141,MOUSE08462,n:m,
HUMAN09141,MOUSE08464,n:m,
HUMAN09141,MOUSE08465,n:m,
HUMAN09141,MOUSE08467,n:m,
HUMAN09141,MOUSE08469,n:m,
HUMAN09141,MOUSE08472,n:m,
HUMAN09141,MOUSE08473,n:m,
HUMAN09141,MOUSE08475,n:m,
HUMAN09141,MOUSE08478,n:m,757874
HUMAN09141,MOUSE08482,n:m,
HUMAN09141,MOUSE08484,n:m,
HUMAN09141,MOUSE08487,n:m,
HUMAN09141,MOUSE08489,n:m,
HUMAN09141,MOUSE08490,n:m,
HUMAN09141,MOUSE08492,n:m,
HUMAN09141,MOUSE08494,n:m,
HUMAN09141,MOUSE08496,n:m,
HUMAN09141,MOUSE08497,n:m,
HUMAN09141,MOUSE08498,n:m,
HUMAN09141,MOUSE08500,n:m,
HUMAN09141,MOUSE08501,n:m,
HUMAN09142,MOUSE08366,n:m,
HUMAN09142,MOUSE08380,n:m,
HUMAN09142,MOUSE08384,n:m,
HUMAN09142,MOUSE08385,n:m,
HUMAN09142,MOUSE08387,n:m,
HUMAN09142,MOUSE08391,n:m,
HUMAN09142,MOUSE08394,n:m,
123606,233280,01:01,566079
81614,93790,01:01,566074
23191,20430,01:01,764674
HUMAN09152,233276,01:01,932641
7681,22652,01:01,850811
54551,27385,01:01,291423
4692,17984,01:01,297528
6638,20646,01:01,595695
8926,84704,01:01,338372
7337,22215,01:01,923155
57194,11982,01:01,712686
HUMAN09170,14402,01:01,703100
2558,110886,01:01,
2567,14407,01:01,703143
4948,18431,01:01,595885
8924,15204,01:01,928917
321,11784,01:01,292199
23359,70638,01:01,942880
56160,75555,1:m,
56160,66647,1:m,731037
7082,MOUSE44566,01:01,
89832,11441,n:1,
22909,330554,01:01,926572
54893,233315,01:01,949594
4308,17364,01:01,596444
51621,50794,01:01,602994
161725,MOUSE44527,01:01,918630
1139,11441,n:1,703102
9824,228482,01:01,724651
6447,20394,01:01,891316
26585,23892,01:01,901614
HUMAN09221,MOUSE27356,01:01,283019
1133,213788,01:01,596327
56851,73024,01:01,539986
79768,72425,01:01,897762
51234,68032,01:01,920267
9990,107723,1:m,834239
9990,MOUSE27349,1:m,
55505,66181,01:01,959960
256646,213765,01:01,857552
254531,99010,01:01,752179
57369,14617,01:01,297486
70,11464,01:01,550405
9716,11834,01:01,557119
54989,228491,01:01,292545
388112,MOUSE41331,n:1,
89978,66632,01:01,912977
84529,399568,01:01,745679
4212,17536,01:01,951353
145942,67356,01:01,901449
161742,114715,01:01,600486
283742,68215,01:01,598786
HUMAN09251,MOUSE27400,01:01,
7057,21825,01:01,920287
161835,71313,01:01,828626
11245,381413,01:01,896384
440275,MOUSE27410,01:01,959045
6727,20813,01:01,588768
90427,171543,01:01,922759
HUMAN09263,12236,01:01,576122
56924,214230,01:01,596503
5330,18796,01:01,857392
100131244,383787,01:01,805350
388115,214239,01:01,883963
644844,53906,01:01,
85455,214240,01:01,942072
HUMAN09275,MOUSE27432,01:01,
HUMAN09277,56357,01:01,911722
22893,228536,01:01,292201
113189,72136,01:01,587701
HUMAN09286,269336,01:01,890310
27079,271842,01:01,883728
57082,76464,01:01,897501
5888,19361,01:01,951835
55177,67809,01:01,829141
2644,320415,01:01,288398
55192,69408,01:01,557435
643338,MOUSE27460,01:01,287502
84936,72008,01:01,861559
6692,20732,01:01,944401
171177,228543,01:01,565100
57617,228545,01:01,539012
54567,54485,01:01,597688
79094,69065,01:01,715251
54617,68142,01:01,594347
161829,241624,01:01,909233
11261,56398,01:01,594130
11339,70645,01:01,920003
51203,108907,01:01,904899
51103,MOUSE27480,01:01,786928
23168,76246,01:01,948188
3706,228550,01:01,731355
26015,68925,01:01,846587
7301,22174,01:01,597055
23269,MOUSE27496,01:01,841201
23005,26390,01:01,933899
100137047,433466,01:01,817562
8681,MOUSE27503,1:m,851360
8681,211429,1:m,
30844,98878,01:01,709568
123745,329502,01:01,851361
283748,78390,01:01,851363
255189,271844,01:01,851362
23339,269338,01:01,830447
25963,211499,01:01,588463
2595,76051,01:01,750216
825,MOUSE27523,01:01,747398
64397,MOUSE27528,01:01,935682
8773,20619,01:01,795845
255252,MOUSE27540,01:01,594153
HUMAN09356,66296,01:01,
146059,68968,01:01,949961
197131,22222,01:01,914001
2038,13828,01:01,897863
80021,96957,01:01,894002
23582,MOUSE27561,01:01,866252
HUMAN09368,74176,01:01,897869
116179,MOUSE27566,01:01,897864
9836,329504,01:01,926433
161823,75894,01:01,900791
146050,99334,01:01,848688
27229,51885,01:01,932638
7158,27223,01:01,597792
HUMAN09379,MOUSE27589,01:01,595890
9677,327655,01:01,952250
1159,12716,n:1,915887
161497,140476,01:01,339783
117155,212670,01:01,903767
1159,12716,n:1,
2923,14827,01:01,859531
80237,269344,01:01,889277
619189,574418,01:01,819463
HUMAN09403,67693,01:01,866279
4236,67532,1:m,594004
4236,67532,1:m,
79968,241627,01:01,932125
84978,228564,01:01,598848
113201,319996,01:01,896031
51496,329506,01:01,926471
8669,100042807,1:m,
8669,78655,1:m,950057
80208,214585,01:01,922180
197135,67578,01:01,886140
567,12010,01:01,888047
140691,70928,01:01,556156
145645,74401,01:01,904568
6652,20322,01:01,874778
50506,MOUSE27655,01:01,
405753,66811,01:01,945310
90527,213696,01:01,945309
53905,99439,01:01,747227
90525,MOUSE27665,01:01,888588
9153,269346,1:m,939482
9153,381417,1:m,
2628,67092,01:01,871283
84419,433470,01:01,879065
7782,22785,01:01,893191
26258,18457,01:01,944365
58472,59010,01:01,845292
80031,214968,01:01,291599
283652,317750,01:01,
50804,17876,1:m,594224
50804,MOUSE29306,1:m,
399697,381418,01:01,909222
6557,20495,01:01,834290
HUMAN09457,110074,01:01,
2200,14118,01:01,598222
22995,99100,01:01,598621
399694,271849,01:01,923202
23741,58521,01:01,339433
9728,70354,01:01,291559
9318,12848,01:01,922363
2585,69976,01:01,878676
196951,MOUSE27721,01:01,842420
2252,14178,01:01,783172
56986,69185,01:01,793709
79895,241633,01:01,712714
11001,26458,01:01,595441
3067,15186,01:01,910185
9101,84092,01:01,596320
HUMAN09486,75083,01:01,598920
54822,58800,01:01,597359
84888,66552,01:01,891599
23431,108011,01:01,537132
388121,244882,01:01,920103
1588,13075,01:01,905293
342035,235379,01:01,595130
23312,MOUSE51318,01:01,557575
29106,20255,01:01,888989
256586,70082,01:01,879824
29767,50876,01:01,949144
29766,50875,01:01,949141
123169,235497,01:01,594341
5597,50772,01:01,880436
10681,14697,01:01,596574
55930,208943,01:01,594155
HUMAN09508,17918,01:01,603108
10776,MOUSE51977,01:01,942166
56204,MOUSE51975,01:01,888660
3175,15379,01:01,889559
HUMAN09517,546144,01:01,861601
440279,208898,01:01,819566
51187,225215,01:01,950358
5873,11891,01:01,565011
HUMAN09524,55981,01:01,714290
9236,72278,01:01,800405
145788,546143,01:01,894693
161582,67685,1:m,916485
161582,MOUSE51949,1:m,
26108,72135,01:01,901735
283659,235472,01:01,935910
4734,17999,01:01,574599
64864,319758,01:01,934268
374618,21778,01:01,595761
55329,17427,01:01,596064
54816,235469,01:01,931739
6938,21406,01:01,942557
84952,68178,01:01,600143
145781,MOUSE51890,01:01,602277
81488,28015,01:01,876628
8854,19378,01:01,530738
366,64008,01:01,881040
HUMAN09549,15450,01:01,294170
102,11487,01:01,752448
54629,235461,01:01,574560
54778,93836,01:01,291676
79811,66660,01:01,602771
9133,12442,01:01,857043
4643,71602,01:01,594205
92483,106557,n:1,
145773,76886,01:01,862612
9245,72077,01:01,820455
2958,MOUSE51854,01:01,
HUMAN09568,12175,01:01,843115
27023,64290,01:01,885006
302,12306,01:01,594917
79664,93697,01:01,895922
6095,19883,01:01,579100
54832,320528,01:01,706935
145741,75697,n:m,
145741,244911,n:m,802413
388125,75697,n:m,802414
388125,244911,n:m,
83660,70549,01:01,597988
7168,22003,01:01,595105
114294,80907,01:01,794996
HUMAN09594,MOUSE30464,n:m,
HUMAN09594,67941,n:m,954066
HUMAN09594,57294,n:m,
51762,235442,01:01,564987
83464,208117,1:m,932696
83464,68318,1:m,
771,76459,01:01,704809
9960,235441,01:01,597474
8925,235439,01:01,291060
23604,13143,01:01,596010
84191,68250,01:01,769584
6642,56440,01:01,949752
79856,382083,01:01,889896
5479,19035,01:01,594096
HUMAN09626,214897,01:01,599482
9768,68026,n:1,929593
HUMAN09632,68026,n:1,
9325,56404,01:01,738549
23060,214812,01:01,595090
4947,18247,01:01,822849
348093,71973,01:01,887950
80119,MOUSE51743,01:01,924002
80301,102595,01:01,940593
348094,MOUSE51740,01:01,597206
51324,27965,01:01,863392
123263,69606,01:01,530756
123264,330962,01:01,280734
51285,70784,01:01,891853
390594,74492,01:01,794023
390595,208080,01:01,904369
10081,50996,01:01,595931
10845,270166,01:01,961792
8483,214425,01:01,287254
54956,214424,01:01,939688
9543,19289,01:01,595558
57722,56741,01:01,935911
54878,74388,01:01,861677
HUMAN09659,57874,01:01,920915
HUMAN09661,69882,01:01,903744
9187,214111,01:01,895928
HUMAN09665,102442,01:01,936376
8766,53869,01:01,564954
HUMAN09667,214058,01:01,595180
115752,213550,01:01,598007
54962,66131,01:01,597594
5604,26395,01:01,594112
10302,330959,01:01,893156
6124,67891,01:01,960244
55055,MOUSE51677,01:01,926192
197021,235435,01:01,898524
4091,17130,01:01,852979
4088,17127,01:01,288407
79719,66939,01:01,922735
64799,MOUSE51664,01:01,729723
145853,69478,01:01,939354
5607,23938,01:01,598030
390598,207667,01:01,933280
8554,MOUSE51653,01:01,761036
91860,75600,01:01,597754
HUMAN09701,76524,01:01,
10116,14155,01:01,292278
HUMAN09705,319480,01:01,938695
10391,235431,01:01,761346
8125,11737,01:01,594737
246777,66712,01:01,285759
26035,93683,01:01,914059
54852,74090,01:01,752504
6176,MOUSE49452,1:m,
6176,56040,1:m,942437
7090,MOUSE51621,01:01,595747
55075,72565,01:01,602075
55323,67557,01:01,841750
79875,207596,01:01,595913
10002,23958,01:01,579087
4649,270163,01:01,946803
123228,MOUSE51586,01:01,904554
196996,546134,01:01,902505
5315,18746,01:01,950593
56965,67287,01:01,894326
60677,76183,01:01,598327
3073,15211,01:01,
338949,73893,01:01,287974
25820,MOUSE51558,01:01,538362
585,102774,01:01,594467
83440,72141,01:01,827290
4756,18007,01:01,594444
10021,330953,01:01,805929
283677,73673,01:01,921790
27020,20320,01:01,
388135,319477,01:01,280538
161514,74286,01:01,601083
4016,16949,01:01,890422
9399,69106,01:01,948134
5371,MOUSE51518,01:01,922352
3671,26968,01:01,599737
64220,20897,01:01,285757
80125,382077,01:01,923104
1583,13070,01:01,905423
8482,20361,01:01,912167
84993,69459,01:01,899235
10620,56380,01:01,921726
80153,353190,01:01,893386
